,internal_id,avg_hardness,avg_yield,Al,B,C,Cr,Cu,Fe,Mn,Mo,N,Nb,Ni,S,Si,Ti,V,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,max_min_radius
1638,MINFM66182,241.0,310.0,0.0,0.0,0.0,16.0,0.0,67.9099,6.4,0.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,208.60188899999997,3.12361313,1734.8022819999996,0.42716885699999996,52.121437234999995,1.07221682e-05,1.8326989999999998e-07,1.3189885999999995,7324.025525999999,0.24293870999999995,0.7499999999999999
1639,MINFM67332,219.0,310.0,0.0,0.0,0.0,17.0,0.0,63.5099,7.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,204.285889,3.11988413,1693.1739920000002,0.417803857,50.77453003,1.04906682e-05,1.959799e-07,1.2861386,7131.139526,0.23227871,0.04999999999999982
1640,MINFM51930,73.0,102.5,0.0,0.0,0.1,0.0,0.0,97.7999,0.3,0.44,0.0,0.0,0.0,0.0,0.1,0.0,0.0,208.44638899999995,2.8563871299999994,1790.9921919999997,0.43720295699999995,55.24340048999999,1.16363082e-05,1.1123619e-06,1.3815785999999997,7773.003125999999,0.28498370999999995,0.75
1641,MINFM51952,73.0,97.5,0.0,0.0,0.0,0.0,0.0,97.8599,0.3,0.44,0.0,0.0,0.0,0.0,0.1,0.0,0.0,208.57298899999998,2.85453913,1788.2569919999996,0.436757757,55.264896789999995,1.16362882e-05,1.1024219e-06,1.3817185999999997,7775.460525999999,0.28515770999999995,0.34999999999999987
1646,MINFM67326,179.0,205.0,0.0,0.0,0.0,4.0,0.0,90.5499,0.3,0.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,204.76478899999998,2.8091271300000002,1756.7281919999998,0.43024655700000003,53.52483478999999,1.0993588200000001e-05,1.01001974e-05,1.3454235999999997,7507.469125999999,0.27238970999999995,0.34999999999999987
1648,MINFM53295,241.0,500.0,0.0,0.0,0.0,28.0,0.0,62.8799,0.0,1.8,0.0,0.15,3.0,0.0,0.0,0.0,0.0,222.87608899999998,2.77830313,1841.1800919999996,0.43340795699999995,53.301269725,9.2911782e-06,1.0181789999999999e-07,1.3410936,7415.498326000001,0.25663170999999996,0.09999999999999987
1649,MINFM67331,219.0,260.0,0.0,0.0,0.0,16.0,0.0,67.5099,5.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,204.975889,3.01048413,1705.223992,0.418888857,51.09614112999999,1.04126682e-05,1.695499e-07,1.2933885999999999,7180.759526000001,0.24022870999999998,0.04999999999999982
1650,MINFM52744,120.5,207.5,0.0,0.0,0.0,28.0,0.0,64.8999,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.57378899999998,2.77927713,1870.9401919999998,0.43293155699999997,54.16015715500001,9.198188200000002e-06,1.0238489999999998e-07,1.3513486,7469.218126,0.25785971,0.050000000000000044
1652,MINFM53317,223.0,415.0,0.0,0.0,0.0,28.0,0.0,62.5499,0.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,225.61528900000002,2.7822321299999997,1862.972192,0.431381057,54.021667655,9.188888200000001e-06,1.014749e-07,1.3454485999999999,7462.339126000001,0.25724471,0.09999999999999987
1653,MINFM67153,170.0,205.0,0.0,0.0,0.05,2.0,0.0,95.0399,0.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.57048899999998,2.84110513,1792.5253919999998,0.43475695700000005,55.120451640000006,1.1423118200000002e-05,1.0737839999999999e-07,1.3757236,7739.221226,0.28251271,0.75
1654,MINFM66226,217.0,205.0,0.0,0.0,0.0,16.0,0.0,61.9849,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,202.008139,2.65880563,1691.950282,0.401993107,50.736990105000004,9.5342182e-06,9.060489999999999e-08,1.2564385999999998,7119.491026,0.25055621,0.7999999999999999
1655,MINFM67216,299.0,655.0,0.0,0.0,0.37,0.75,0.0,96.5349,0.65,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.63213899999997,2.8760156299999995,1792.1799919999996,0.438471807,54.88746078749999,1.1606288200000001e-05,1.6439299e-06,1.3775035999999996,7730.565925999999,0.28199120999999994,0.75
1656,MINFM66263,183.0,205.0,0.0,0.0,0.0,17.0,0.0,78.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.36848899999998,2.7330761299999997,1775.4117919999999,0.429252657,52.493317655,1.0057048200000002e-05,9.97599e-08,1.3323785999999997,7368.897926,0.26239271,0.0
1657,MINFM52032,98.5,157.5,0.0,0.0,0.05,1.0,0.0,96.0399,0.3,0.44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.71078899999998,2.85461013,1785.293392,0.43674265700000003,54.886826140000004,1.1484478200000001e-05,5.1068719e-06,1.3749885999999998,7714.007226,0.28197971,0.75
1658,MINFM67385,135.0,257.5,0.0,0.0,0.0,24.5,0.0,63.0699,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,219.947489,2.74915613,1823.713792,0.42324965699999995,53.372599155,9.2797482e-06,9.862989999999999e-08,1.3239785999999998,7387.003925999999,0.25605270999999996,0.09999999999999987
1659,MINFM55958,192.0,205.0,0.0,0.0,0.005,17.0,0.0,64.2349,0.0,0.0,0.06,0.0,9.0,0.0,0.0,0.0,0.0,200.96563899999998,2.65254353,1679.035966,0.40742615699999996,50.002727459999996,9.6190732e-06,9.280489999999998e-08,1.2592135999999998,7073.4893759999995,0.24988120999999996,0.7499999999999999
1663,MINFM66238,201.0,205.0,0.0,0.0,0.04,17.0,0.0,64.0749,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,200.628039,2.64677763,1677.442192,0.406966207,49.909175185,9.6026782e-06,9.614489999999999e-08,1.2568285999999997,7061.684426,0.24941720999999997,0.7
1664,MINFM66239,201.0,205.0,0.0,0.0,0.0,17.0,0.0,64.7949,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,202.14723899999998,2.66601363,1688.9317919999999,0.40987140699999997,50.306454905,9.6847982e-06,9.286489999999999e-08,1.2666285999999998,7117.470426,0.25150521,0.04999999999999982
1665,MINFM52181,163.0,102.5,0.0,0.0,0.1,0.5,0.0,97.3799,0.3,0.44,0.0,0.0,0.0,0.0,0.1,0.0,0.0,208.955189,2.85873313,1794.048592,0.437782357,55.26883199,1.1611248200000003e-05,1.1125769e-06,1.3826985999999999,7775.632325999999,0.28481571,0.75
1667,MINFM67632,120.5,155.0,0.0,0.0,0.0,25.0,0.0,68.8899,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.575189,2.72076513,1799.7043919999999,0.42906475699999996,52.190139655,9.3900082e-06,1.0105239999999999e-07,1.3253335999999998,7286.490726,0.25460571,0.050000000000000044
1668,MINFM52256,192.0,205.0,0.0,0.0,0.04,16.0,0.0,62.0799,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,204.208589,2.69412113,1712.392592,0.40712835700000005,51.367774435,9.682268200000001e-06,9.54199e-08,1.2708985999999998,7216.9581259999995,0.25393171,0.75
1670,MINFM67463,147.5,310.0,0.0,0.0,0.0,11.5,0.0,78.3899,0.5,0.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,207.12268899999998,2.76439013,1744.684392,0.422532257,52.565050379999995,1.0415008200000003e-05,1.0298989999999998e-07,1.3199585999999999,7394.0507259999995,0.26388070999999996,0.09999999999999987
1671,MINFM67528,95.0,120.0,0.0,0.0,0.0,14.0,0.0,82.8099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.78888899999998,2.77984413,1795.4029919999998,0.435167857,53.524642655,1.04575682e-05,1.005899e-07,1.3553385999999998,7520.051526,0.26954870999999997,0.0
1672,MINFM67140,124.0,450.0,0.0,0.0,0.0,4.0,0.0,91.4299,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.524689,2.75309813,1750.968592,0.425658857,53.561007655000004,1.1005848200000002e-05,9.675189999999999e-08,1.3423986,7530.022326,0.27491071,0.050000000000000044
1674,MINFM53262,217.0,205.0,0.0,0.0,0.0,17.0,0.0,65.6749,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,202.94403899999998,2.7646696299999998,1721.2421919999997,0.4233998069999999,50.772666904999994,9.7066382e-06,2.00930249e-05,1.2874485999999998,7144.281625999999,0.25095720999999993,0.2999999999999998
1678,MINFM53298,179.0,205.0,0.0,0.0,0.0,10.5,0.0,85.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.900239,2.75897363,1771.205792,0.430425407,53.26006240499999,1.06146982e-05,9.89299e-08,1.3453285999999998,7489.442425999999,0.27027521,0.0
1679,MINFM67149,87.0,205.0,0.0,0.0,0.05,0.8,0.0,96.7599,0.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.43698899999998,2.8423641300000004,1785.635992,0.435441257,55.044490440000004,1.1546638200000001e-05,1.0733789999999999e-07,1.3767686,7744.770025999999,0.28364771,0.75
1680,MINFM53272,217.0,205.0,0.0,0.0,0.0,22.0,0.0,58.0949,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,207.960239,2.7233236300000003,1726.0757919999999,0.417880407,50.925446905,9.5411982e-06,9.46749e-08,1.2833286,7214.152426000001,0.25187521,0.04999999999999982
1682,MINFM55880,103.5,189.5,0.0,0.0,0.0,28.0,0.0,64.9249,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.62653899999998,2.77999463,1871.3921919999998,0.43304230699999996,54.174118405,9.201138200000001e-06,1.0240989999999998e-07,1.3516985999999998,7471.186625999999,0.25793221,0.050000000000000044
1683,MINFM55882,103.5,189.5,0.0,0.0,0.0,28.0,0.0,62.7249,0.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,225.98453899999998,2.7872546299999996,1866.1361919999997,0.432156307,54.119396405,9.209538200000001e-06,1.016499e-07,1.3478985999999997,7476.1186259999995,0.25775221,0.09999999999999987
1684,MINFM52353,192.0,207.0,0.0,0.0,0.0,18.0,0.0,58.8499,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,206.263289,2.6890921299999997,1723.9661919999999,0.40480505699999997,51.558498654999994,9.4442882e-06,9.127989999999999e-08,1.2678985999999999,7207.321125999999,0.25186471,0.09999999999999987
1687,MINFM50879,264.0,345.0,0.0,0.001,0.12,1.4,0.2,95.5249,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.01,0.0,207.93713899999997,2.85279093,1785.420422,0.436011057,54.879908635,1.1494178200000002e-05,10000000.000002116,1.3742371,7718.286326,0.28191421,0.75
1688,MINFM50903,264.0,345.0,0.0,0.001,0.08,0.0,0.0,97.0299,1.2,0.45,0.0,0.0,0.0,0.0,0.4,0.0,0.03,208.81598899999997,2.93118243,1795.9713219999999,0.44023250699999994,55.414675315,1.1750188200000002e-05,10000000.000004124,1.3871171,7789.0255259999985,0.28289271,0.75
1693,MINFM52344,192.0,207.0,0.0,0.0,0.08,17.0,0.0,67.7299,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,206.340089,2.71790413,1727.792592,0.419012257,51.368180214999995,9.9028082e-06,1.030799e-07,1.2947786,7261.305926000001,0.25691671,0.7
1694,MINFM52509,96.0,103.5,0.0,0.0,0.0,17.0,0.0,64.8099,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,204.178889,2.70164413,1706.462992,0.41436785699999995,50.901765655,9.820568200000001e-06,9.35999e-08,1.2803385999999999,7207.731526,0.25464871,0.04999999999999982
1695,MINFM54878,248.0,690.0,0.0,0.0,0.0,1.5,0.0,92.4499,0.2,0.4,0.0,0.0,2.75,0.0,0.0,0.0,0.0,206.466289,2.82369213,1765.503192,0.431013557,54.516292744999994,1.1413688200000001e-05,9.943489999999998e-08,1.3610235999999998,7687.635125999998,0.28101971,0.09999999999999987
1696,MINFM52318,201.0,205.0,0.0,0.0,0.05,2.65,0.0,92.1549,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.06633899999997,2.77482063,1752.1865919999998,0.424972707,53.780140040000006,1.11111782e-05,1.0528039999999998e-07,1.3434186,7551.270325999999,0.27529421,0.75
1697,MINFM54835,223.0,275.0,0.0,0.0,0.0,12.0,0.0,82.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.48318899999998,2.72597513,1755.1533919999997,0.42598375699999996,52.557319155,1.03749082e-05,9.817989999999998e-08,1.3291585999999997,7387.487725999999,0.26572571,0.0
1700,MINFM53064,96.5,207.0,0.0,0.0,0.0,1.0,0.0,60.0199,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,185.901989,2.79127113,1606.569792,0.40183815700000003,50.753081155,1.09093482e-05,1.00814499e-05,1.2432786,7314.906926,0.26295771,0.2999999999999998
1701,MINFM53066,92.5,207.0,0.0,0.0,0.0,0.0,0.0,57.6199,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,190.047989,2.9047911300000004,1645.437792,0.412906157,52.414444155,1.1381148200000001e-05,1.0082099900000001e-05,1.2766785999999999,7589.010925999999,0.27249771,0.2999999999999998
1706,MINFM67005,190.0,310.0,0.0,0.0,0.0,25.0,0.0,68.8849,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,217.617139,2.7222716300000003,1800.9844919999998,0.429176607,52.233800595000005,9.3930682e-06,1.011234e-07,1.3259885999999999,7290.382026,0.25479121,0.050000000000000044
1715,MINFM51486,252.0,570.0,0.0,0.0,0.28,0.8,0.0,96.6699,0.4,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,207.56148899999997,2.85589213,1788.4552919999996,0.43748145699999996,54.840694844999994,1.1564028200000001e-05,1.6315284e-06,1.3759636,7724.050525999999,0.28248771,0.75
1716,MINFM51514,252.0,570.0,0.0,0.0,0.28,2.8,0.0,94.2999,0.4,0.3,0.0,0.0,0.0,0.0,0.15,0.0,0.0,208.63428899999997,2.8501981299999994,1792.5406919999996,0.43711885699999997,54.701000345,1.1389568200000001e-05,1.6317809e-06,1.3729585999999996,7695.656725999999,0.28027970999999996,0.75
1717,MINFM51337,293.0,450.0,0.0,0.0,0.0,22.0,0.0,62.9699,0.0,3.0,0.14,0.0,4.5,0.0,0.0,0.0,0.0,213.116489,2.69939073,1771.5543979999998,0.413781657,52.143695035,9.2554482e-06,9.57999e-08,1.2947386,7238.309926,0.25206270999999997,0.7999999999999999
1728,MINFM52934,120.5,207.5,0.0,0.0,0.0,28.0,0.0,62.6549,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.16583899999998,2.71799563,1833.2405919999997,0.42323720699999995,53.002376905,8.938078200000001e-06,1.0019489999999999e-07,1.3213685999999998,7302.726826,0.25165920999999997,0.050000000000000044
1729,MINFM52808,103.5,102.5,0.0,0.0,0.0,10.5,0.0,85.5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.868589,2.7585431299999996,1770.9345919999998,0.430358957,53.251685654999996,1.06129282e-05,9.891489999999999e-08,1.3451185999999997,7488.261325999999,0.27023170999999996,0.0
1730,MINFM67021,290.0,450.0,0.0,0.0,0.0,22.0,0.0,63.7469,0.0,3.0,0.14,0.0,4.5,0.0,0.0,0.0,0.0,214.755959,2.72169063,1785.6025579999996,0.41722376699999997,52.577610684999996,9.3471342e-06,9.657689999999999e-08,1.3056165999999998,7299.490906,0.25431601,0.7999999999999999
1732,MINFM21361,90.0,215.0,0.0,0.0,0.0,16.5,0.0,61.8949,0.5,2.0,0.0,0.0,11.0,0.0,0.2,0.0,0.0,206.297239,2.75709363,1729.1207919999997,0.41225540699999996,51.85049863,9.795798200000001e-06,2.0990699000000004e-06,1.2842285999999998,7279.194426,0.25444521,0.34999999999999987
1733,MINFM21367,90.0,215.0,0.0,0.0,0.0,16.5,0.0,60.8949,0.5,2.5,0.0,0.0,11.5,0.0,0.2,0.0,0.0,206.83223900000002,2.7617436300000002,1734.120792,0.411295407,52.065215630000004,9.768798200000001e-06,2.0987049000000003e-06,1.2842285999999998,7296.394426000001,0.25464520999999996,0.34999999999999987
1734,MINFM21370,90.0,245.0,0.0,0.0,0.0,16.5,0.0,61.3549,0.5,2.5,0.0,0.0,11.0,0.0,0.2,0.0,0.0,206.802839,2.75734563,1733.8075919999999,0.411118207,52.028635630000004,9.756078200000001e-06,2.0988049000000005e-06,1.2839186,7288.074826,0.25442920999999996,0.34999999999999987
1735,MINFM21343,85.0,275.0,0.0,0.0,0.1,1.0,0.0,95.4199,0.3,0.45,0.0,0.0,0.0,0.0,0.5,0.0,0.0,206.435489,2.83891613,1776.282792,0.43437665699999994,54.556186489999995,1.1415348200000002e-05,5.111257400000001e-06,1.3668035999999997,7667.349926,0.28021271,0.75
1737,MINFM22077,239.0,292.5,0.0,0.0,0.14,11.5,0.0,81.7899,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,204.661689,2.6992731300000004,1729.6383919999998,0.42054265700000004,51.720033635,1.0224648200000003e-05,1.4999999999999997e+20,1.3085385999999999,7267.350526,0.26134071,0.7
1738,MINFM20507,127.5,420.0,0.0,0.0,0.0,4.0,0.0,90.9199,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.27348899999998,2.7743361299999996,1748.1047919999996,0.425332657,53.505544335,1.10329482e-05,1.020074e-07,1.3410035999999999,7520.772926,0.27346271,0.050000000000000044
1739,MINFM22087,151.0,680.0,0.0,0.0,0.12,15.0,0.0,76.7299,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,207.75008899999997,2.7088321300000002,1745.880592,0.422826657,51.837508495,1.0065648200000002e-05,1.092199e-07,1.3120585999999996,7293.592726,0.26021670999999996,0.7
1741,MINFM21966,322.0,847.5,0.0,0.0,0.28,2.8,0.0,95.0499,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.47528899999998,2.8667281299999994,1806.4661919999996,0.43963785699999997,55.173649595,1.1478968200000002e-05,1.3258589999999997e-07,1.3832585999999998,7761.496725999999,0.28276471,0.75
1743,MINFM23028,127.5,500.0,0.0,0.0,0.36,0.9,0.0,95.8299,0.6,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,206.76958899999997,2.85573513,1783.5365919999997,0.435670557,54.624974845,1.15223882e-05,1.1417504000000003e-06,1.3698636,7690.917525999999,0.2805717099999999,0.75
1744,MINFM23042,151.0,710.0,0.0,0.0,0.28,0.9,0.0,92.4999,0.2,0.45,0.0,0.0,2.9,0.0,0.1,0.0,0.08,205.51168899999996,2.83254413,1771.768192,0.432178857,54.470717405,1.14418882e-05,1.1270184000000002e-06,1.3602135999999998,7680.799725999998,0.28082071,0.75
1745,MINFM21120,103.5,370.0,0.0,0.0,0.0,11.5,0.0,83.2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.784489,2.72104613,1750.469792,0.42500565700000004,52.481627155000005,1.0389348200000002e-05,9.78749e-08,1.3267786,7377.771926,0.26563271,0.0
1746,MINFM21123,127.5,495.0,0.0,0.0,0.0,0.0,0.0,99.8999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.78878899999998,2.86712713,1806.1901919999998,0.442556557,55.789099155,1.1788188200000002e-05,9.989989999999998e-08,1.3985986,7866.118125999999,0.28970971,0.0
1747,MINFM29336,155.0,370.0,0.0,0.0,1.45,1.0,0.0,94.6799,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.53458899999998,2.93122813,1811.257592,0.441776457,54.39217698,1.1649678200000001e-05,2.6254990000000004e-07,1.3706686,7671.416826,0.27667170999999996,0.7
1753,MINFM29284,102.5,340.0,0.0,0.0,0.15,0.0,0.0,95.7799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.07558899999998,2.84313813,1752.6005919999998,0.430141457,54.055681655,1.15296782e-05,1.251799e-07,1.3559685999999997,7619.809825999999,0.27776171,0.7
1754,MINFM29293,117.5,400.0,0.0,0.0,0.28,0.2,0.0,96.8699,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,207.155489,2.8987021299999998,1787.0597919999998,0.438761457,54.891110765,1.1690928200000002e-05,2.1397239000000003e-06,1.3784885999999998,7733.633526,0.28171271,0.7
1758,MINFM49987,130.0,245.0,0.0,0.0,0.0,0.0,0.0,98.3699,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,208.44648899999999,2.86963613,1787.9617919999998,0.43909265700000005,55.210593835,1.1699648200000002e-05,2.1041299000000004e-06,1.3849786,7780.185925999999,0.28527271,0.2999999999999998
1759,MINFM29265,80.0,200.0,0.0,0.0,0.1,0.0,0.0,96.3699,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,204.424489,2.8246961300000004,1757.1387919999997,0.431420657,54.16064258,1.14924482e-05,2.1135699000000005e-06,1.3590786,7632.442926,0.27947270999999996,0.7
1768,MINFM76680,197.0,342.5,0.0,0.0,0.17,0.8,0.0,96.9699,0.4,0.15,0.0,0.0,0.0,0.0,0.17,0.0,0.0,208.20388899999998,2.8616611299999994,1790.0138919999997,0.438168957,55.000635175,1.15921382e-05,1.8208284000000003e-06,1.3796135999999999,7745.644826,0.28335771,0.75
1769,MINFM76666,217.0,835.0,0.0,0.0,0.24,0.0,0.0,96.2099,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,205.697889,2.9273121300000002,1783.8429919999999,0.440896257,54.67050333,1.1637108200000001e-05,1.1136049900000002e-05,1.3761185999999999,7688.808326,0.27900871,0.7
1770,MINFM76691,229.0,442.5,0.0,0.0,0.27,0.8,0.0,95.8899,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,206.566689,2.9047091299999996,1788.3263919999997,0.440758957,54.690386204999996,1.1570378200000002e-05,9.1354259e-06,1.3766485999999998,7694.341625999999,0.27976070999999997,0.7
1771,MINFM76675,217.0,835.0,0.0,0.0,0.42,0.8,0.0,96.8699,0.5,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,207.69738900000002,2.8718811300000002,1794.9378919999997,0.43960395700000005,54.88584497,1.1612588200000002e-05,1.8470859000000004e-06,1.3791885999999998,7735.488326,0.28260271,0.7
1772,MINFM76676,229.0,930.0,0.0,0.0,0.47,0.8,0.0,96.8199,0.5,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,207.591889,2.8722311300000003,1795.943892,0.439737957,54.86392782000001,1.1610238200000003e-05,1.8520359000000004e-06,1.3788385999999997,7732.684826,0.28245771000000003,0.7
1773,MINFM76688,255.0,1130.0,0.0,0.0,0.47,0.8,0.0,96.6399,0.5,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.1,207.34008899999998,2.8700851299999997,1794.8494919999996,0.4394255569999999,54.81434832,1.1597398200000001e-05,1.8520559000000001e-06,1.3776685999999998,7724.621625999999,0.28230571,0.7
1797,MINFM42089,170.0,360.0,0.0,0.0,0.0,0.9,0.0,96.1599,0.3,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,206.56638899999996,2.82524913,1769.1514919999997,0.433242357,54.51931344,1.1467168200000002e-05,1.6017054000000002e-06,1.3668635999999996,7677.215525999999,0.28121871,0.34999999999999987
1806,MINFM42193,201.0,245.0,0.0,0.0,0.0,0.4,0.0,90.3599,0.35,0.15,0.0,0.0,0.4,0.0,0.15,0.0,0.0,193.83238899999998,2.66291413,1661.2999919999997,0.407118857,51.2825655625,1.0822718200000001e-05,1.5962784e-06,1.2847635999999998,7224.190525999999,0.26458871,0.34999999999999987
1814,MINFM49997,92.5,260.0,0.0,0.0,0.28,0.0,0.0,98.3199,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,208.34098899999998,2.87819713,1797.7537919999997,0.440861957,55.216301295,1.1713628200000002e-05,2.1320799000000002e-06,1.3862386,7782.596526,0.28512771,0.7
1815,MINFM49999,105.0,300.0,0.0,0.0,0.4,0.0,0.0,98.1999,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,208.087789,2.8790371300000004,1800.1681919999999,0.441183557,55.163700135,1.17079882e-05,2.1439599000000004e-06,1.3853985999999998,7775.868125999999,0.28477970999999996,0.7
1816,MINFM50004,92.0,300.0,0.0,0.0,0.2,0.0,0.0,97.6199,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,208.44798899999998,2.92637113,1794.177792,0.441008157,55.255282095000005,1.1798948200000001e-05,2.1348999e-06,1.3870786,7785.424926,0.28309771,0.7
1821,MINFM50065,239.0,490.0,0.0,0.0,0.1,0.8,0.0,96.6999,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.11478899999997,2.86153713,1784.0761919999998,0.436359557,54.951546924999995,1.15966882e-05,1.1646589999999999e-07,1.3769986,7738.917126,0.28272971,0.75
1822,MINFM50070,142.5,640.0,0.0,0.0,0.28,2.8,0.0,93.7199,0.4,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.12,207.96358899999996,2.84847113,1790.0607919999998,0.43643695699999996,54.576297395,1.1339908200000001e-05,3.1314959000000004e-06,1.3695585999999997,7671.094526,0.27935171,0.75
1823,MINFM50072,134.5,590.0,0.0,0.0,0.0,0.5,0.0,96.3399,0.5,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,207.320189,2.84770513,1774.4703919999997,0.43432775700000004,54.82103488,1.1577708200000001e-05,1.0464489999999998e-07,1.3724085999999998,7723.953726,0.28260570999999995,0.09999999999999987
1827,MINFM50127,110.0,245.0,1.0,0.0,0.3,23.0,0.0,48.8199,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.05,0.0,208.407989,2.87451613,1756.3552920000002,0.435536657,51.571892141000006,9.8503482e-06,1.0122899900000001e-05,1.3017786,7327.233426,0.25553771,0.7
1828,MINFM7465,229.5,300.0,0.0,0.0,0.38,0.55,0.0,96.8399,0.7,0.0,0.0,0.0,1.1,0.0,0.15,0.0,0.0,209.523189,2.9178061299999998,1809.225892,0.443653057,55.48418333,1.17842382e-05,1.6464104e-06,1.3924185999999998,7826.831325999999,0.28540070999999995,0.7
1830,MINFM7615,215.0,470.5,0.0,0.0,0.18,0.4,0.0,98.4449,0.7,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.0,210.554439,2.91620963,1810.7352919999998,0.443937007,55.70960463,1.1808518200000001e-05,1.6270769000000001e-06,1.3976986,7848.201026000001,0.28657820999999994,0.75
1835,MINFM53266,201.0,205.0,0.0,0.0,0.0,18.0,0.0,64.9849,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,203.33813899999998,2.66910563,1696.470282,0.41116310699999997,50.359594105,9.6222182e-06,9.360489999999999e-08,1.2704385999999999,7114.751026,0.25105621,0.7499999999999999
1838,MINFM67147,103.5,275.0,0.0,0.0,0.1,1.0,0.0,95.7699,0.3,0.44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,207.141089,2.84864613,1782.3217920000002,0.435902057,54.74204999,1.1456168200000003e-05,5.111601900000001e-06,1.3715585999999997,7693.880926,0.28119671,0.75
1840,MINFM53269,183.0,205.0,0.0,0.0,0.0,19.0,0.0,64.0949,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,208.25023899999997,2.73872363,1736.1357919999998,0.4209604069999999,51.542395905,9.8341982e-06,9.542489999999999e-08,1.2983285999999998,7294.232425999999,0.25677521,0.04999999999999982
