internal_id,avg_hardness,avg_yield,Al,As,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,Other,P,Pb,S,Se,Si,Sn,Ta,Ti,V,W,Zn,Zr
MINFM26501,192,292.5,0,0,0,0,0,0,0,0,0,0,99.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21858,251.5,620,0,0,0,0,0.36,0,0,0,0,0,97.4599,0,0.6,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM21886,251.5,620,0,0,0,0,0.32,0,0,0,0,0,97.2699,0,1.3,0.22,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
MINFM26841,166,242.5,0,0,0,0,0,0,0,0,0,0,97.7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21753,251.5,492.5,0,0,0,0,0.5,0,0,0,0,0,98.4999,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21663,132,87.5,0,0,0,0,0.11,0,0,0,0,0,98.8099,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21690,190.5,207.5,0,0,0,0,0.26,0,0,0,0,0,98.6599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21704,176.5,140,0,0,0,0,0.36,0,0,0,0,0,98.5599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21733,240.5,512.5,0,0,0,0,0.45,0,0,0,0,0,98.4499,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21778,193,177.5,0,0,0,0,0.32,0,0,0,0,0,98.1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21789,193,177.5,0,0,0,0,0.32,0,0,0,0,0,98.1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26605,149,220,0,0,0,0,0,0,0,0,0,0,97.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21935,289.5,385,0,0,0,0,0.2,0,0,0,3,0,94.8699,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26630,129.5,117.5,0,0,0,0,0,0,0,0,0,0,96.9699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21663,132,87.5,0,0,0,0,0.11,0,0,0,0,0,98.8099,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21690,190.5,207.5,0,0,0,0,0.26,0,0,0,0,0,98.6599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21704,176.5,140,0,0,0,0,0.36,0,0,0,0,0,98.5599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21733,240.5,512.5,0,0,0,0,0.45,0,0,0,0,0,98.4499,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27013,205,315,0,0,0,0,0,0,0,0,0,0,99.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27065,238.5,325,0,0,0,0,0,0,0,0,0,0,99.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27154,197,320,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM21778,193,177.5,0,0,0,0,0.32,0,0,0,0,0,98.1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21789,193,177.5,0,0,0,0,0.32,0,0,0,0,0,98.1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27331,213,470,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27347,101,285,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27345,206,295,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27342,200,147.5,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27363,190,337.5,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27366,177,162.5,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27404,180,265,0,0,0.001,0,0.32,0,0,0,0,0,98.3649,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27412,180,265,0,0,0.001,0,0.32,0,0,0,0,0,98.3649,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27439,225,300,0,0,0,0,0.42,0,0,0,0,0,97.3999,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27180,163,162.5,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27177,91.5,295,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27925,85,128,0,0,0,0,0.12,0,0,0,0,0,98.1999,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27941,85,290,0,0,0,0,0.08,0,0,0,0.5,0,97.4299,0,0.4,0.08,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM27581,240,220,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27950,92.5,325,0,0,0,0,0.1,0,0,0,0.7,0,96.7899,0,0.4,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27980,104,365,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27972,156,280,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27984,174.5,215,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27982,111.5,430,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27269,83,235,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27272,207.5,187.5,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27982,111.5,430,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27269,83,235,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27272,207.5,187.5,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27478,120.5,335,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27883,253.5,1275,0,0,0,0,0.5,0,0,0,0.5,0,95.4299,0,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
MINFM27490,241,260,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27515,239,375,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28002,126.5,490,0,0,0,0,0.22,0,0,0,0.9,0,97.0199,0,0.5,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28003,214.5,440,0,0,0,0,0.22,0,0,0,0.9,0,97.0199,0,0.5,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27660,169.5,490,0,0,0,0,0.7,0,0,0,0,0,96.5749,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28079,211,295,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28080,211,295,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28097,263,597.5,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27751,112.5,441,0,0,0,0,0.9,0,0,0,1.3,0,95.2929,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27783,200.5,883,0,0,0,0,0.5,0,0,0,0.3,0,96.6199,0,0.7,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM27013,205,315,0,0,0,0,0,0,0,0,0,0,99.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27065,238.5,325,0,0,0,0,0,0,0,0,0,0,99.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27154,197,320,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28670,140,315,0,0,0,0,0.4,0,0,0,12,0,64.7799,0,0,0.2,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0
MINFM28746,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28070,179.5,835,0,0,0,0,0.24,0,0,0,2.2,0,95.7199,0,0.4,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27720,198.5,960,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM28079,211,295,0,0,0,0,0.24,0,0,0,0.6,0,96.8599,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM28670,140,315,0,0,0,0,0.4,0,0,0,12,0,64.7799,0,0,0.2,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0
MINFM28746,125,294,0,0,0,0,0,0,0,0,17,0,62.6349,0,7,0,0.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28395,254,304,0,0,0,0,0.3,0,0,0,0.6,0,93.6599,0,0.4,0,0,0,3.2,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28401,172.5,785,0,0,0,0,0.3,0,0,0,0.6,0,93.6599,0,0.4,0,0,0,3.2,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28535,119.5,445,0,0,0,0,0,0,0,0,4,0,92.0349,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28558,93.5,270,0.7,0,0,0,0,0,0,0,12,0,82.3049,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
MINFM28556,93.5,270,0.7,0,0,0,0,0,0,0,12,0,82.3049,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
MINFM28573,144,300,0,0,0,0,0,0,0,0,23,0,68.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28446,91.5,275,0,0,0,0,0.09,0,0,0,12,0,84.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28455,111.5,415,0,0,0,0,0.09,0,0,0,12,0,84.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28473,137.5,495,0,0,0,0,0.26,0,0,0,12,0,84.0799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28475,245,472.5,0,0,0,0,0.26,0,0,0,12,0,84.0799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28492,134.5,490,0,0,0,0,0.15,0,0,0,14,0,82.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28493,238,465,0,0,0,0,0.15,0,0,0,14,0,82.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28515,84.5,245,0,0,0,0,0,0,0,0,16,0,79.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28333,142.5,588,0,0,0,0,0.32,0,0,0,0.5,0,95.8599,0,0.35,0,0,0,1.2,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28363,270,637.5,0,0,0,0,0.32,0,0,0,1.3,0,94.6299,0,0.5,0.2,0,0,1.3,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM29334,235,310,0,0,0,0,0.45,0,0,0,0.8,0,96.1499,0,0.6,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.15,0,0,0
MINFM27815,239,588,0,0,0,0,0.14,0,0,0,0.8,0,96.8699,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27826,300,686,0,0,0,0,0.17,0,0,0,1,0,96.7399,0,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28224,269.5,318.5,0,0,0,0,0.24,0,0,0,2.3,0,95.1199,0,0.4,0.2,0,0,0,0,0,0,0,0,0.17,0,0,0,0.15,0,0,0
MINFM91135,108.5,290,0,0,0,0,0.37,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM91147,114.5,307.5,0,0,0,0,0.42,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM91183,127.5,345,0,0,0,0,0.57,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM91121,103.5,272.5,0,0,0,0,0.32,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM42000,121,225,0,0,0,0,0,0,0,0,0,0,97.6349,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42001,134,245,0,0,0,0,0,0,0,0,0,0,97.6349,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47051,184.5,272.5,0,0,0,0,0,0,0,0,0,0,99.7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM76394,137,205,0,0,0,0,0.07,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76392,143,205,0,0,0,0,0.12,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM76410,163,245,0,0,0,0,0.12,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76404,255,400,0,0,0,0,0.57,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76405,265,410,0,0,0,0,0.62,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76450,229,430,0,0,0,0,0.62,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76406,269,420,0,0,0,0,0.67,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76393,131,195,0,0,0,0,0.05,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM47998,207.5,187.5,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47998,207.5,187.5,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48019,91.5,127.5,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48034,96,275,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48037,177.5,185,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48043,95.5,137.5,0,0,0,0,0.27,0,0,0,0,0,97.5199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48048,104,305,0,0,0,0,0.27,0,0,0,0,0,97.5199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48049,104,305,0,0,0,0,0.27,0,0,0,0,0,97.5199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48072,101,285,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47973,100,215,0,0,0,0,0.12,0,0,0,0,0,97.8299,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47975,169,215,0,0,0,0,0.12,0,0,0,0,0,97.8299,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47177,194.5,307.5,0,0,0,0,0,0,0,0,0,0,99.6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47551,163,132.5,0,0,0,0,0,0,0,0,0,0,99.5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47674,244,402.5,0,0,0,0,0,0,0,0,0,0,97.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48071,206,295,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48087,168.5,127.5,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48092,177,162.5,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48094,204,215,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48108,107,295,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48123,211.5,230,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48142,160,794,0,0,0.001,0,0.32,0,0,0,0,0,98.3649,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47761,267,422.5,0,0,0,0,0,0,0,0,0,0,99.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47872,200,345,0,0,0,0,0,0,0,0,0,0,99.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47880,197,320,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47904,163,162.5,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47922,47.5,175,0,0,0,0,0,0,0,0,0,0,99.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48338,70.5,142,0,0,0,0,0.3,0,0,0,0,0,97.3299,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.08,0,0,0
MINFM48361,97.5,340,0,0,0,0,0.15,0,0,0,0,0,96.2949,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48386,169.5,490,0,0,0,0,0.7,0,0,0,0,0,96.5749,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48393,225.5,1030,0,0,0,0,0.7,0,0,0,0,0,96.5749,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48241,239,375,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48286,132.5,380,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48303,248,420,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48309,267.5,285,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48218,241,260,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48227,261,520,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48243,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM32719,192.5,850,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48933,84.5,132.5,0,0,0,0,0.08,0,0,0,2,0,94.9799,0,0.4,0.9,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48942,120,490,0,0,0,0,0.15,0,0,0,2.7,0,95.1799,0,0.3,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0
MINFM48980,165.5,785,0,0,0,0,0.32,0,0,0,2,0,94.9699,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48982,91.5,294,0,0,0,0,0,0,0,0,2.5,0,95.4099,0,0.25,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48987,112.5,440,0,0,0,0,0.18,0,0,0,2.7,0,93.4399,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48628,192.5,880,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM48662,84.5,230,0,0,0,0,0.08,0,0,0,0.5,0,97.5599,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM49016,269,637,0,0,0,0,0.14,0,0,0,0.8,0,95.6699,0,0.7,0,0,0,1.3,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48657,84.5,127.5,0,0,0,0,0.08,0,0,0,0.5,0,97.5599,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM49019,207.5,245,0,0,0,0,0.18,0,0,0,0,0,96.2899,0,0.7,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM48675,86,255,0,0,0,0,0.1,0,0,0,0.7,0,96.7899,0,0.4,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48428,126.5,440,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM32646,180,220,0,0,0,0,0,0,0,0,14,0,82.5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
MINFM48447,221,1080,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48457,118,380,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
MINFM32665,180,320,0,0,0,0,0,0,0,0,10.5,0,83.8849,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32666,180,320,0,0,0,0,0,0,0,0,10.5,0,83.8849,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48481,210,441,0,0,0,0,0.9,0,0,0,1.3,0,95.2929,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM32699,280,550,0,0,0,0,0.33,0,0,0,15.5,0,77.6949,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32703,280,550,0,0,0,0,0.33,0,0,0,15.5,0,77.6949,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32702,140,550,0,0,0,0,0.33,0,0,0,15.5,0,77.6949,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32712,155,685,0,0,0,0,0,0,0,0,12.5,0,79.0999,0,0,0.4,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48071,206,295,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48657,84.5,127.5,0,0,0,0,0.08,0,0,0,0.5,0,97.5599,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM49019,207.5,245,0,0,0,0,0.18,0,0,0,0,0,96.2899,0,0.7,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM48675,86,255,0,0,0,0,0.1,0,0,0,0.7,0,96.7899,0,0.4,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48428,126.5,440,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM32646,180,220,0,0,0,0,0,0,0,0,14,0,82.5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
MINFM48447,221,1080,0,0,0,0,0.42,0,0,0,0,0,95.7099,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
MINFM48457,118,380,0,0,0,0,0.12,0,0,0,0,0,96.4349,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
