internal_id,avg_hardness,avg_yield,composition_element,avg_composition
MINFM66251,293,485,Mn,1
MINFM66251,293,485,Mo,1.75
MINFM66251,293,485,Ni,4.35
MINFM66251,293,485,N,0.25
MINFM66251,293,485,P,0.0175
MINFM66251,293,485,Si,0.3
MINFM66251,293,485,S,0.005
MINFM66203,201,240,C,0.4
MINFM66203,201,240,Cr,19
MINFM66203,201,240,Fe,69.8074
MINFM66203,201,240,Mn,1
MINFM66203,201,240,Ni,9.25
MINFM66203,201,240,N,0.13
MINFM66203,201,240,P,0.0225
MINFM66203,201,240,Si,0.375
MINFM66203,201,240,S,0.015
MINFM66213,217,205,C,0.07
MINFM66213,217,205,Cr,23
MINFM66213,217,205,Fe,61.5174
MINFM66213,217,205,Mn,1
MINFM66213,217,205,Ni,14
MINFM66213,217,205,P,0.0225
MINFM66213,217,205,Si,0.375
MINFM66213,217,205,S,0.015
MINFM66289,183,205,Al,0.075
MINFM66289,183,205,C,0.015
MINFM66289,183,205,Cr,18
MINFM66289,183,205,Mn,0.5
MINFM66289,183,205,Ni,0.25
MINFM66289,183,205,N,0.015
MINFM66289,183,205,P,0.02
MINFM66289,183,205,Si,0.5
MINFM66289,183,205,S,0.015
MINFM66225,217,240,C,0.04
MINFM66225,217,240,Cr,17
MINFM66225,217,240,Fe,66.9174
MINFM66225,217,240,Mn,1
MINFM66225,217,240,Mo,2.5
MINFM66225,217,240,Ni,12
MINFM66225,217,240,N,0.13
MINFM66225,217,240,P,0.0225
MINFM66225,217,240,Si,0.375
MINFM66225,217,240,S,0.015
MINFM52151,146,102.5,C,0.15
MINFM52151,146,102.5,Fe,98.4299
MINFM52151,146,102.5,Mn,0.55
MINFM52151,146,102.5,Mo,0.545
MINFM52151,146,102.5,P,0.0125
MINFM52151,146,102.5,Si,0.3
MINFM52151,146,102.5,S,0.0125
MINFM66240,201,205,C,0.07
MINFM66240,201,205,Cr,18
MINFM66240,201,205,Co,0.1
MINFM66240,201,205,Fe,68.8674
MINFM66240,201,205,Mn,1
MINFM66240,201,205,Ni,11
MINFM66240,201,205,P,0.0225
MINFM66240,201,205,Si,0.375
MINFM66240,201,205,S,0.015
MINFM66240,201,205,Ta,0.05
MINFM67195,160.5,760,C,0.075
MINFM67195,160.5,760,Cr,12.5
MINFM67195,160.5,760,Fe,86.1399
MINFM67195,160.5,760,Mn,0.5
MINFM67195,160.5,760,Ni,0.25
MINFM67195,160.5,760,P,0.02
MINFM67195,160.5,760,Si,0.5
MINFM67195,160.5,760,S,0.015
MINFM67325,163,205,C,0.075
MINFM67325,163,205,Cr,5
MINFM67325,163,205,Fe,93.6499
MINFM67325,163,205,Mn,0.45
MINFM67325,163,205,Mo,0.55
MINFM67325,163,205,P,0.0125
MINFM67325,163,205,Si,0.25
MINFM67325,163,205,S,0.0125
MINFM67144,108.5,380,C,0.075
MINFM67144,108.5,380,Cr,9
MINFM67144,108.5,380,Fe,88.6949
MINFM67144,108.5,380,Mn,0.45
MINFM67144,108.5,380,Mo,1
MINFM67144,108.5,380,P,0.015
MINFM67144,108.5,380,Si,0.75
MINFM67144,108.5,380,S,0.015
MINFM67145,248,415,Al,0.02
MINFM67145,248,415,C,0.1
MINFM67145,248,415,Cr,8.75
MINFM67145,248,415,Fe,88.8199
MINFM67145,248,415,Mn,0.45
MINFM67145,248,415,Mo,0.95
MINFM67145,248,415,Ni,0.2
MINFM67145,248,415,Nb,0.08
MINFM67145,248,415,N,0.05
MINFM67145,248,415,P,0.01
MINFM67145,248,415,Si,0.35
MINFM67145,248,415,S,0.005
MINFM67145,248,415,V,0.215
MINFM67333,192,205,C,0.04
MINFM67333,192,205,Cr,19
MINFM67333,192,205,Fe,70.0499
MINFM67333,192,205,Mn,1
MINFM67333,192,205,Ni,9.5
MINFM67333,192,205,P,0.02
MINFM67333,192,205,Si,0.375
MINFM67333,192,205,S,0.015
MINFM53304,183,205,C,0.02
MINFM53304,183,205,Cr,11.5
MINFM53304,183,205,Fe,86.5274
MINFM53304,183,205,Mn,0.5
MINFM53304,183,205,Ni,0.85
MINFM53304,183,205,N,0.05
MINFM53304,183,205,P,0.0225
MINFM53304,183,205,Si,0.5
MINFM53304,183,205,S,0.015
MINFM67159,197,315,C,0.1
MINFM67159,197,315,Cu,1
MINFM67159,197,315,Fe,96.2024
MINFM67159,197,315,Mn,0.73
MINFM67159,197,315,Ni,1.92
MINFM67159,197,315,P,0.0225
MINFM67159,197,315,S,0.025
MINFM67337,192,240,C,0.04
MINFM67337,192,240,Cr,19
MINFM67337,192,240,Fe,69.9199
MINFM67337,192,240,Mn,1
MINFM67337,192,240,Ni,9.5
MINFM67337,192,240,N,0.13
MINFM67337,192,240,P,0.02
MINFM67337,192,240,Si,0.375
MINFM67337,192,240,S,0.015
MINFM66204,92,205,C,0.015
MINFM66204,92,205,Cr,19
MINFM66204,92,205,Fe,69.8174
MINFM66204,92,205,Mn,1
MINFM66204,92,205,Ni,10
MINFM66204,92,205,N,0.13
MINFM66204,92,205,P,0.0225
MINFM66204,92,205,S,0.015
MINFM66222,217,205,C,0.07
MINFM66222,217,205,Cr,17
MINFM66222,217,205,Fe,67.0174
MINFM66222,217,205,Mn,1
MINFM66222,217,205,Mo,2.5
MINFM66222,217,205,Ni,12
MINFM66222,217,205,P,0.0225
MINFM66222,217,205,Si,0.375
MINFM66222,217,205,S,0.015
MINFM67144,108.5,380,C,0.075
MINFM67144,108.5,380,Cr,9
MINFM67144,108.5,380,Fe,88.6949
MINFM67144,108.5,380,Mn,0.45
MINFM67144,108.5,380,Mo,1
MINFM67144,108.5,380,P,0.015
MINFM67144,108.5,380,Si,0.75
MINFM67144,108.5,380,S,0.015
MINFM67145,248,415,Al,0.02
MINFM67145,248,415,C,0.1
MINFM67145,248,415,Cr,8.75
MINFM67145,248,415,Fe,88.8199
MINFM67145,248,415,Mn,0.45
MINFM67145,248,415,Mo,0.95
MINFM67145,248,415,Ni,0.2
MINFM67145,248,415,Nb,0.08
MINFM67145,248,415,N,0.05
MINFM67145,248,415,P,0.01
MINFM67145,248,415,Si,0.35
MINFM67145,248,415,S,0.005
MINFM67145,248,415,V,0.215
MINFM67333,192,205,C,0.04
MINFM67333,192,205,Cr,19
MINFM67333,192,205,Fe,70.0499
MINFM67333,192,205,Mn,1
MINFM67333,192,205,Ni,9.5
MINFM67333,192,205,P,0.02
MINFM67333,192,205,Si,0.375
MINFM67333,192,205,S,0.015
MINFM53304,183,205,C,0.02
MINFM53304,183,205,Cr,11.5
MINFM53304,183,205,Fe,86.5274
MINFM53304,183,205,Mn,0.5
MINFM53304,183,205,Ni,0.85
MINFM53304,183,205,N,0.05
MINFM53304,183,205,P,0.0225
MINFM53304,183,205,Si,0.5
MINFM53304,183,205,S,0.015
MINFM67159,197,315,C,0.1
MINFM67159,197,315,Cu,1
MINFM67159,197,315,Fe,96.2024
MINFM67159,197,315,Mn,0.73
MINFM67159,197,315,Ni,1.92
MINFM67159,197,315,P,0.0225
MINFM67159,197,315,S,0.025
MINFM67337,192,240,C,0.04
MINFM67337,192,240,Cr,19
MINFM67337,192,240,Fe,69.9199
MINFM67337,192,240,Mn,1
MINFM67337,192,240,Ni,9.5
MINFM67337,192,240,N,0.13
MINFM67337,192,240,P,0.02
MINFM67337,192,240,Si,0.375
MINFM67337,192,240,S,0.015
MINFM66204,92,205,C,0.015
MINFM66204,92,205,Cr,19
MINFM66204,92,205,Fe,69.8174
MINFM66204,92,205,Mn,1
MINFM66204,92,205,Ni,10
MINFM66204,92,205,N,0.13
MINFM66204,92,205,P,0.0225
MINFM66204,92,205,S,0.015
MINFM66222,217,205,C,0.07
MINFM66222,217,205,Cr,17
MINFM66222,217,205,Fe,67.0174
MINFM66222,217,205,Mn,1
MINFM66222,217,205,Mo,2.5
MINFM66222,217,205,Ni,12
MINFM66222,217,205,P,0.0225
MINFM66222,217,205,Si,0.375
MINFM66222,217,205,S,0.015
MINFM66227,217,205,C,0.04
MINFM66227,217,205,Cr,19
MINFM66227,217,205,Fe,62.9974
MINFM66227,217,205,Mn,1
MINFM66227,217,205,Mo,3.5
MINFM66227,217,205,Ni,13
MINFM66227,217,205,N,0.05
MINFM66227,217,205,P,0.0225
MINFM66227,217,205,Si,0.375
MINFM66227,217,205,S,0.015
MINFM66231,217,240,C,0.015
MINFM66231,217,240,Cr,19
MINFM66231,217,240,Fe,62.9124
MINFM66231,217,240,Mn,1
MINFM66231,217,240,Mo,3.5
MINFM66231,217,240,Ni,13
MINFM66231,217,240,N,0.16
MINFM66231,217,240,P,0.0225
MINFM66231,217,240,Si,0.375
MINFM66231,217,240,S,0.015
MINFM67352,192,205,C,0.04
MINFM67352,192,205,Cr,19
MINFM67352,192,205,Fe,63.5499
MINFM67352,192,205,Mn,1
MINFM67352,192,205,Mo,3.5
MINFM67352,192,205,Ni,12.5
MINFM67352,192,205,P,0.02
MINFM67352,192,205,Si,0.375
MINFM67352,192,205,S,0.015
MINFM52042,98.5,137.5,C,0.125
MINFM52042,98.5,137.5,Cr,0.545
MINFM52042,98.5,137.5,Fe,97.9899
MINFM52042,98.5,137.5,Mn,0.55
MINFM52042,98.5,137.5,P,0.02
MINFM52042,98.5,137.5,Si,0.75
MINFM52042,98.5,137.5,S,0.02
MINFM52020,98.5,110,C,0.125
MINFM52020,98.5,110,Cr,1.025
MINFM52020,98.5,110,Fe,97.4099
MINFM52020,98.5,110,Mn,0.55
MINFM52020,98.5,110,Mo,0.545
MINFM52020,98.5,110,P,0.0225
MINFM52020,98.5,110,Si,0.3
MINFM52020,98.5,110,S,0.0225
MINFM67343,192,205,C,0.07
MINFM67343,192,205,Cr,25
MINFM67343,192,205,Fe,53.0199
MINFM67343,192,205,Mn,1
MINFM67343,192,205,Ni,20.5
MINFM67343,192,205,P,0.02
MINFM67343,192,205,Si,0.375
MINFM67343,192,205,S,0.015
MINFM66256,217,205,C,0.075
MINFM66256,217,205,Cr,12.5
MINFM66256,217,205,Fe,86.0149
MINFM66256,217,205,Mn,0.5
MINFM66256,217,205,Ni,0.375
MINFM66256,217,205,P,0.02
MINFM66256,217,205,Si,0.5
MINFM66256,217,205,S,0.015
MINFM67344,192,205,C,0.07
MINFM67344,192,205,Cr,25
MINFM67344,192,205,Fe,52.1424
MINFM67344,192,205,Mn,1
MINFM67344,192,205,Mo,0.375
MINFM67344,192,205,Ni,20.5
MINFM67344,192,205,P,0.0225
MINFM67344,192,205,Si,0.375
MINFM67344,192,205,S,0.015
MINFM67619,120.5,137.5,C,0.005
MINFM67619,120.5,137.5,Cr,26.25
MINFM67619,120.5,137.5,Cu,0.1
MINFM67619,120.5,137.5,Fe,71.7174
MINFM67619,120.5,137.5,Mn,0.2
MINFM67619,120.5,137.5,Mo,1.125
MINFM67619,120.5,137.5,Ni,0.25
MINFM67619,120.5,137.5,Nb,0.125
MINFM67619,120.5,137.5,N,0.0075
MINFM67619,120.5,137.5,P,0.01
MINFM67619,120.5,137.5,Si,0.2
MINFM67619,120.5,137.5,S,0.01
MINFM67338,192,205,C,0.04
MINFM67338,192,205,Cr,23
MINFM67338,192,205,Fe,60.6724
MINFM67338,192,205,Mn,1
MINFM67338,192,205,Mo,0.375
MINFM67338,192,205,Ni,14
MINFM67338,192,205,P,0.0225
MINFM67338,192,205,Si,0.375
MINFM67338,192,205,S,0.015
MINFM66270,255,415,C,0.015
MINFM66270,255,415,Cr,29
MINFM66270,255,415,Fe,65.5274
MINFM66270,255,415,Mn,0.5
MINFM66270,255,415,Mo,3.9
MINFM66270,255,415,Ni,0.5
MINFM66270,255,415,N,0.0225
MINFM66270,255,415,P,0.02
MINFM66270,255,415,Si,0.5
MINFM66270,255,415,S,0.015
MINFM67359,192,205,C,0.0125
MINFM67359,192,205,Cr,18.5
MINFM67359,192,205,Fe,68.9974
MINFM67359,192,205,Mn,1
MINFM67359,192,205,Ni,11
MINFM67359,192,205,N,0.08
MINFM67359,192,205,P,0.02
MINFM67359,192,205,Si,0.375
MINFM67359,192,205,S,0.015
MINFM67351,192,240,C,0.04
MINFM67351,192,240,Cr,17
MINFM67351,192,240,Fe,66.4199
MINFM67351,192,240,Mn,1
MINFM67351,192,240,Mo,2.5
MINFM67351,192,240,Ni,12.5
MINFM67351,192,240,N,0.13
MINFM67351,192,240,P,0.02
MINFM67351,192,240,Si,0.375
MINFM67351,192,240,S,0.015
MINFM67352,192,205,C,0.04
MINFM67352,192,205,Cr,19
MINFM67352,192,205,Fe,63.5499
MINFM67352,192,205,Mn,1
MINFM67352,192,205,Mo,3.5
MINFM67352,192,205,Ni,12.5
MINFM67352,192,205,P,0.02
MINFM67352,192,205,Si,0.375
MINFM67352,192,205,S,0.015
MINFM52042,98.5,137.5,C,0.125
MINFM52042,98.5,137.5,Cr,0.545
MINFM52042,98.5,137.5,Fe,97.9899
MINFM52042,98.5,137.5,Mn,0.55
MINFM52042,98.5,137.5,P,0.02
MINFM52042,98.5,137.5,Si,0.75
MINFM52042,98.5,137.5,S,0.02
MINFM52020,98.5,110,C,0.125
MINFM52020,98.5,110,Cr,1.025
MINFM52020,98.5,110,Fe,97.4099
MINFM52020,98.5,110,Mn,0.55
MINFM52020,98.5,110,Mo,0.545
MINFM52020,98.5,110,P,0.0225
MINFM52020,98.5,110,Si,0.3
MINFM52020,98.5,110,S,0.0225
MINFM67343,192,205,C,0.07
MINFM67343,192,205,Cr,25
MINFM67343,192,205,Fe,53.0199
MINFM67343,192,205,Mn,1
MINFM67343,192,205,Ni,20.5
MINFM67343,192,205,P,0.02
MINFM67343,192,205,Si,0.375
MINFM67343,192,205,S,0.015
MINFM66256,217,205,C,0.075
MINFM66256,217,205,Cr,12.5
MINFM66256,217,205,Fe,86.0149
MINFM66256,217,205,Mn,0.5
MINFM66256,217,205,Ni,0.375
MINFM66256,217,205,P,0.02
MINFM66256,217,205,Si,0.5
MINFM66256,217,205,S,0.015
MINFM67344,192,205,C,0.07
MINFM67344,192,205,Cr,25
MINFM67344,192,205,Fe,52.1424
MINFM67344,192,205,Mn,1
MINFM67344,192,205,Mo,0.375
MINFM67344,192,205,Ni,20.5
MINFM67344,192,205,P,0.0225
MINFM67344,192,205,Si,0.375
MINFM67344,192,205,S,0.015
MINFM67619,120.5,137.5,C,0.005
MINFM67619,120.5,137.5,Cr,26.25
MINFM67619,120.5,137.5,Cu,0.1
MINFM67619,120.5,137.5,Fe,71.7174
MINFM67619,120.5,137.5,Mn,0.2
MINFM67619,120.5,137.5,Mo,1.125
MINFM67619,120.5,137.5,Ni,0.25
MINFM67619,120.5,137.5,Nb,0.125
MINFM67619,120.5,137.5,N,0.0075
MINFM67619,120.5,137.5,P,0.01
MINFM67619,120.5,137.5,Si,0.2
MINFM67619,120.5,137.5,S,0.01
MINFM67338,192,205,C,0.04
MINFM67338,192,205,Cr,23
MINFM67338,192,205,Fe,60.6724
MINFM67338,192,205,Mn,1
MINFM67338,192,205,Mo,0.375
MINFM67338,192,205,Ni,14
MINFM67338,192,205,P,0.0225
MINFM67338,192,205,Si,0.375
MINFM67338,192,205,S,0.015
MINFM66270,255,415,C,0.015
MINFM66270,255,415,Cr,29
MINFM66270,255,415,Fe,65.5274
MINFM66270,255,415,Mn,0.5
MINFM66270,255,415,Mo,3.9
MINFM66270,255,415,Ni,0.5
MINFM66270,255,415,N,0.0225
MINFM66270,255,415,P,0.02
MINFM66270,255,415,Si,0.5
MINFM66270,255,415,S,0.015
MINFM67450,103.5,102.5,C,0.04
MINFM67450,103.5,102.5,Cr,12.25
MINFM67450,103.5,102.5,Fe,85.7649
MINFM67450,103.5,102.5,Mn,0.5
MINFM67450,103.5,102.5,Ni,0.4
MINFM67450,103.5,102.5,P,0.0225
MINFM67450,103.5,102.5,Si,0.5
MINFM67450,103.5,102.5,S,0.0225
MINFM67645,90,140,C,0.015
MINFM67645,90,140,Cr,11.5
MINFM67645,90,140,Mn,0.75
MINFM67645,90,140,Ni,0.65
MINFM67645,90,140,N,0.015
MINFM67645,90,140,P,0.02
MINFM67645,90,140,Si,0.5
MINFM67645,90,140,S,0.0075
MINFM67671,90,125,C,0.015
MINFM67671,90,125,Cr,18
MINFM67671,90,125,Mn,0.5
MINFM67671,90,125,P,0.02
MINFM67671,90,125,Si,0.5
MINFM67671,90,125,S,0.0075
MINFM51143,190,240,C,0.05
MINFM51143,190,240,Cr,0.25
MINFM51143,190,240,Co,0.25
MINFM51143,190,240,Fe,62.6999
MINFM51143,190,240,Mn,0.3
MINFM51143,190,240,Mo,0.25
MINFM51143,190,240,Ni,36
MINFM51143,190,240,P,0.0125
MINFM51143,190,240,Si,0.175
MINFM51143,190,240,S,0.0125
MINFM54848,131,242.5,C,0.075
MINFM54848,131,242.5,Cr,9
MINFM54848,131,242.5,Fe,88.6949
MINFM54848,131,242.5,Mn,0.45
MINFM54848,131,242.5,Mo,1
MINFM54848,131,242.5,P,0.015
MINFM54848,131,242.5,Si,0.75
MINFM54848,131,242.5,S,0.015
MINFM52350,192,207,C,0.04
MINFM52350,192,207,Cr,25
MINFM52350,192,207,Fe,52.9249
MINFM52350,192,207,Mn,1
MINFM52350,192,207,Ni,20.5
MINFM52350,192,207,P,0.02
MINFM52350,192,207,Si,0.5
MINFM52350,192,207,S,0.015
MINFM55860,117.5,224,C,0.075
MINFM55860,117.5,224,Cr,12.5
MINFM55860,117.5,224,Fe,84.5149
MINFM55860,117.5,224,Mn,0.5
MINFM55860,117.5,224,Ni,1.875
MINFM55860,117.5,224,P,0.02
MINFM55860,117.5,224,Si,0.5
MINFM55860,117.5,224,S,0.015
MINFM55876,103.5,138,C,0.1
MINFM55876,103.5,138,Cr,26.5
MINFM55876,103.5,138,Fe,71.7399
MINFM55876,103.5,138,Mn,0.75
MINFM55876,103.5,138,Ni,0.25
MINFM55876,103.5,138,N,0.125
MINFM55876,103.5,138,P,0.02
MINFM55876,103.5,138,Si,0.5
MINFM55876,103.5,138,S,0.015
MINFM52520,96,86,C,0.0175
MINFM52520,96,86,Cr,17
MINFM52520,96,86,Fe,66.4474
MINFM52520,96,86,Mn,1
MINFM52520,96,86,Mo,2.5
MINFM52520,96,86,Ni,12.5
MINFM52520,96,86,P,0.02
MINFM52520,96,86,Si,0.5
MINFM52520,96,86,S,0.015
MINFM52526,96,103.5,C,0.075
MINFM52526,96,103.5,Cr,15
MINFM52526,96,103.5,Fe,48.8899
MINFM52526,96,103.5,Mn,1
MINFM52526,96,103.5,Ni,34.5
MINFM52526,96,103.5,P,0.02
MINFM52526,96,103.5,Si,0.5
MINFM52526,96,103.5,S,0.015
MINFM66348,259,585,Al,1.125
MINFM66348,259,585,C,0.025
MINFM66348,259,585,Cr,12.75
MINFM66348,259,585,Fe,75.6859
MINFM66348,259,585,Mn,0.1
MINFM66348,259,585,Mo,2.25
MINFM66348,259,585,Ni,8
MINFM66348,259,585,N,0.005
MINFM66348,259,585,P,0.005
MINFM66348,259,585,Si,0.05
MINFM66348,259,585,S,0.004
MINFM52504,96,103.5,C,0.04
MINFM52504,96,103.5,Cr,19
MINFM52504,96,103.5,Fe,69.9249
MINFM52504,96,103.5,Mn,1
MINFM52504,96,103.5,Ni,9.5
MINFM52504,96,103.5,P,0.02
MINFM52504,96,103.5,Si,0.5
MINFM52504,96,103.5,S,0.015
MINFM52355,192,207,C,0.04
MINFM52355,192,207,Cr,18.5
MINFM52355,192,207,Fe,68.9249
MINFM52355,192,207,Mn,1
MINFM52355,192,207,Ni,11
MINFM52355,192,207,P,0.02
MINFM52355,192,207,Si,0.5
MINFM52355,192,207,S,0.015
MINFM55856,103.5,103.5,C,0.075
MINFM55856,103.5,103.5,Cr,12.25
MINFM55856,103.5,103.5,Fe,86.1649
MINFM55856,103.5,103.5,Mn,0.5
MINFM55856,103.5,103.5,Mo,0.3
MINFM55856,103.5,103.5,Ni,0.425
MINFM55856,103.5,103.5,P,0.02
MINFM55856,103.5,103.5,Si,0.25
MINFM55856,103.5,103.5,S,0.015
MINFM50873,264,345,B,0.00025
MINFM50873,264,345,C,0.165
MINFM50873,264,345,Cr,0.525
MINFM50873,264,345,Fe,97.87465
MINFM50873,264,345,Mn,0.85
MINFM50873,264,345,Mo,0.2
MINFM50873,264,345,P,0.0175
MINFM50873,264,345,Si,0.275
MINFM50873,264,345,S,0.0175
MINFM50873,264,345,Ti,0.02
MINFM50873,264,345,V,0.055
MINFM52532,95,120.5,C,0.06
MINFM52532,95,120.5,Cr,17
MINFM52532,95,120.5,Fe,81.6549
MINFM52532,95,120.5,Mn,0.5
MINFM52532,95,120.5,Ni,0.25
MINFM52532,95,120.5,P,0.02
MINFM52532,95,120.5,Si,0.5
MINFM52532,95,120.5,S,0.015
MINFM50894,264,345,B,0.003
MINFM50894,264,345,C,0.15
MINFM50894,264,345,Fe,97.7869
MINFM50894,264,345,Mn,1.3
MINFM50894,264,345,Mo,0.5
MINFM50894,264,345,P,0.0175
MINFM50894,264,345,Si,0.225
MINFM50894,264,345,S,0.0175
MINFM55866,107.5,189.5,C,0.675
MINFM55866,107.5,189.5,Cr,17
MINFM55866,107.5,189.5,Fe,80.9149
MINFM55866,107.5,189.5,Mn,0.5
MINFM55866,107.5,189.5,Mo,0.375
MINFM55866,107.5,189.5,P,0.02
MINFM55866,107.5,189.5,Si,0.5
MINFM55866,107.5,189.5,S,0.015
MINFM55766,181.5,700,Cu,0.05
MINFM55766,181.5,700,Fe,98.4499
MINFM55766,181.5,700,Mn,0.35
MINFM55766,181.5,700,Mo,0.15
MINFM55766,181.5,700,Ni,1
MINFM55768,238.5,1100,Cu,0.05
MINFM55768,238.5,1100,Fe,98.4499
MINFM55768,238.5,1100,Mn,0.35
MINFM55768,238.5,1100,Mo,0.15
MINFM55768,238.5,1100,Ni,1
MINFM50894,264,345,B,0.003
MINFM50894,264,345,C,0.15
MINFM50894,264,345,Fe,97.7869
MINFM50894,264,345,Mn,1.3
MINFM50894,264,345,Mo,0.5
MINFM50894,264,345,P,0.0175
MINFM50894,264,345,Si,0.225
MINFM50894,264,345,S,0.0175
MINFM55766,181.5,700,Cu,0.05
MINFM55766,181.5,700,Fe,98.4499
MINFM55766,181.5,700,Mn,0.35
MINFM55766,181.5,700,Mo,0.15
MINFM55766,181.5,700,Ni,1
MINFM55768,238.5,1100,Cu,0.05
MINFM55768,238.5,1100,Fe,98.4499
MINFM55768,238.5,1100,Mn,0.35
MINFM55768,238.5,1100,Mo,0.15
MINFM55768,238.5,1100,Ni,1
MINFM51296,297,550,C,0.02
MINFM51296,297,550,Cr,25.5
MINFM51296,297,550,Cu,2
MINFM51296,297,550,Fe,62.1199
MINFM51296,297,550,Mn,0.75
MINFM51296,297,550,Mo,3.4
MINFM51296,297,550,Ni,5.5
MINFM51296,297,550,N,0.175
MINFM51296,297,550,P,0.02
MINFM51296,297,550,Si,0.5
MINFM51296,297,550,S,0.015
MINFM51588,217,240,C,0.01
MINFM51588,217,240,Cr,9.5
MINFM51588,217,240,Fe,58.4724
MINFM51588,217,240,Mn,1
MINFM51588,217,240,Mo,0.25
MINFM51588,217,240,Ni,23.5
MINFM51588,217,240,P,0.0125
MINFM51588,217,240,Si,7.25
MINFM51588,217,240,S,0.005
MINFM65878,264,345,B,0.00025
MINFM65878,264,345,C,0.165
MINFM65878,264,345,Cr,0.525
MINFM65878,264,345,Mn,0.85
MINFM65878,264,345,Mo,0.2
MINFM65878,264,345,P,0.0175
MINFM65878,264,345,Si,0.275
MINFM65878,264,345,S,0.0175
MINFM65878,264,345,Ti,0.02
MINFM65878,264,345,V,0.055
MINFM51335,250,430,C,0.01
MINFM51335,250,430,Cr,24.5
MINFM51335,250,430,Cu,0.45
MINFM51335,250,430,Fe,41.7724
MINFM51335,250,430,Mn,3
MINFM51335,250,430,Mo,7.5
MINFM51335,250,430,Ni,22
MINFM51335,250,430,N,0.5
MINFM51335,250,430,P,0.015
MINFM51335,250,430,Si,0.25
MINFM51335,250,430,S,0.0025
MINFM65914,264,345,C,0.175
MINFM65914,264,345,Cr,1.25
MINFM65914,264,345,Mn,1.125
MINFM65914,264,345,Mo,0.5
MINFM65914,264,345,Ni,1.35
MINFM65914,264,345,P,0.0175
MINFM65914,264,345,Si,0.25
MINFM65914,264,345,S,0.0175
MINFM65914,264,345,V,0.055
MINFM66594,271,485,C,0.04
MINFM66594,271,485,Cr,25.5
MINFM66594,271,485,Fe,68.2999
MINFM66594,271,485,Mn,0.5
MINFM66594,271,485,Mo,1.5
MINFM66594,271,485,Ni,3.75
MINFM66594,271,485,P,0.02
MINFM66594,271,485,Si,0.375
MINFM66594,271,485,S,0.015
MINFM52992,297,450,C,0.015
MINFM52992,297,450,Cr,24.5
MINFM52992,297,450,Co,1
MINFM52992,297,450,Cu,0.5
MINFM52992,297,450,Fe,62.2849
MINFM52992,297,450,Mn,1
MINFM52992,297,450,Mo,3
MINFM52992,297,450,Ni,6.5
MINFM52992,297,450,N,0.165
MINFM52992,297,450,P,0.02
MINFM52992,297,450,Si,1
MINFM52992,297,450,S,0.015
MINFM66580,290,485,C,0.015
MINFM66580,290,485,Cr,22.5
MINFM66580,290,485,Mn,1
MINFM66580,290,485,Mo,3.25
MINFM66580,290,485,Ni,5.5
MINFM66580,290,485,N,0.17
MINFM66580,290,485,P,0.015
MINFM66580,290,485,Si,0.5
MINFM66580,290,485,S,0.01
MINFM66577,300,325,C,0.015
MINFM66577,300,325,Cr,15
MINFM66577,300,325,Cu,0.4
MINFM66577,300,325,Mn,0.4
MINFM66577,300,325,Mo,1.3
MINFM66577,300,325,Ni,3.75
MINFM66577,300,325,N,0.2
MINFM66577,300,325,P,0.015
MINFM66577,300,325,Si,0.25
MINFM66577,300,325,S,0.015
MINFM66585,290,440,C,0.015
MINFM66585,290,440,Cr,18.5
MINFM66585,290,440,Fe,70.5799
MINFM66585,290,440,Mn,1.6
MINFM66585,290,440,Mo,2.75
MINFM66585,290,440,Ni,4.75
MINFM66585,290,440,N,0.075
MINFM66585,290,440,P,0.015
MINFM66585,290,440,Si,1.7
MINFM66585,290,440,S,0.015
MINFM51472,252,570,C,0.48
MINFM51472,252,570,Fe,98.3199
MINFM51472,252,570,Mn,0.85
MINFM51472,252,570,P,0.0125
MINFM51472,252,570,Si,0.275
MINFM51472,252,570,S,0.0125
MINFM51472,252,570,V,0.05
MINFM51500,252,570,C,0.39
MINFM51500,252,570,Cr,1
MINFM51500,252,570,Fe,97.2349
MINFM51500,252,570,Mn,0.825
MINFM51500,252,570,Mo,0.2
MINFM51500,252,570,P,0.0125
MINFM51500,252,570,Si,0.275
MINFM51500,252,570,S,0.0125
MINFM51500,252,570,V,0.05
MINFM51339,310,550,C,0.015
MINFM51339,310,550,Cr,25
MINFM51339,310,550,Cu,0.25
MINFM51339,310,550,Fe,62.4274
MINFM51339,310,550,Mn,0.6
MINFM51339,310,550,Mo,4
MINFM51339,310,550,Ni,7
MINFM51339,310,550,N,0.28
MINFM51339,310,550,P,0.0175
MINFM51339,310,550,Si,0.4
MINFM51339,310,550,S,0.01
MINFM65890,264,345,B,0.003
MINFM65890,264,345,C,0.165
MINFM65890,264,345,Mn,0.575
MINFM65890,264,345,Mo,0.525
MINFM65890,264,345,Ni,1.35
MINFM65890,264,345,P,0.0175
MINFM65890,264,345,Si,0.275
MINFM65890,264,345,S,0.0175
MINFM65904,264,345,B,0.00325
MINFM65904,264,345,C,0.15
MINFM65904,264,345,Cr,0.525
MINFM65904,264,345,Cu,0.325
MINFM65904,264,345,Mn,0.8
MINFM65904,264,345,Mo,0.5
MINFM65904,264,345,Ni,0.85
MINFM65904,264,345,P,0.0175
MINFM65904,264,345,Si,0.25
MINFM65904,264,345,S,0.0175
MINFM65904,264,345,V,0.055
MINFM65906,264,345,B,0.00275
MINFM65906,264,345,C,0.165
MINFM65906,264,345,Cr,0.525
