,internal_id,avg_hardness,avg_yield,Al,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Pb,S,Se,Si,Ti,V,W,Zn,Zr,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,electronegativity,max_min_radius
2055,MINFM8638,276.5,777.5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.35,0.0,96.4599,0.0,0.7,0.2,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.32138899999998,2.88068313,1790.548492,0.43810205700000004,54.91845856,1.1637988200000003e-05,1.6443464000000003e-06,1.3770035999999999,7736.153426,0.28217370999999997,1.8051661700000003,0.75
2056,MINFM8351,210.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.6599,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.73238899999998,2.6451391299999996,1671.4289919999999,0.406633357,50.368168155,9.851868199999999e-06,9.138589999999999e-08,1.2662385999999999,7090.8605259999995,0.25301370999999995,1.63807617,0.04999999999999982
2057,MINFM8394,268.5,722.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.4,0.0,98.4449,0.0,0.7,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,211.58473899999998,2.93249463,1819.6622919999998,0.445884707,56.011536230000004,1.1865478200000002e-05,1.6274034e-06,1.4041136,7891.029026,0.28803521,1.83735167,0.75
2058,MINFM8343,311.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.6599,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.73238899999998,2.6451391299999996,1671.4289919999999,0.406633357,50.368168155,9.851868199999999e-06,9.138589999999999e-08,1.2662385999999999,7090.8605259999995,0.25301370999999995,1.63807617,0.04999999999999982
2059,MINFM8595,229.0,702.5,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.35,0.0,96.7199,0.0,0.6,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.50748899999996,2.87411013,1788.4672919999996,0.437940357,54.948736815,1.16374682e-05,1.6331389000000002e-06,1.3778185999999997,7741.748825999998,0.2827727099999999,1.80474417,0.75
2060,MINFM50278,287.5,775.0,0.0,0.0005,0.0,0.47,0.0,0.0,0.0,0.35,0.0,96.3769,0.0,0.7,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,206.98175899999998,2.88033968,1791.4357169999998,0.438324992,54.836201965,1.1632924200000002e-05,5000000.000001653,1.37582085,7726.757306,0.28177800999999997,1.8051274700000002,0.75
2061,MINFM8638,276.5,777.5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.35,0.0,96.4599,0.0,0.7,0.2,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.32138899999998,2.88068313,1790.548492,0.43810205700000004,54.91845856,1.1637988200000003e-05,1.6443464000000003e-06,1.3770035999999999,7736.153426,0.28217370999999997,1.8051661700000003,0.75
2062,MINFM8351,210.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.6599,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.73238899999998,2.6451391299999996,1671.4289919999999,0.406633357,50.368168155,9.851868199999999e-06,9.138589999999999e-08,1.2662385999999999,7090.8605259999995,0.25301370999999995,1.63807617,0.04999999999999982
2063,MINFM8394,268.5,722.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.4,0.0,98.4449,0.0,0.7,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,211.58473899999998,2.93249463,1819.6622919999998,0.445884707,56.011536230000004,1.1865478200000002e-05,1.6274034e-06,1.4041136,7891.029026,0.28803521,1.83735167,0.75
2064,MINFM8343,311.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.6599,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.73238899999998,2.6451391299999996,1671.4289919999999,0.406633357,50.368168155,9.851868199999999e-06,9.138589999999999e-08,1.2662385999999999,7090.8605259999995,0.25301370999999995,1.63807617,0.04999999999999982
2065,MINFM8523,310.0,548.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,96.6249,0.0,0.75,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.843539,2.89255963,1795.9191919999998,0.439624807,55.0490497925,1.1677188200000001e-05,1.6483034e-06,1.3808736,7756.4446259999995,0.28275721,1.81043067,0.75
2066,MINFM8551,287.5,634.5,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.4,0.0,96.5449,0.0,0.75,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.674739,2.89311963,1797.5287919999998,0.439839207,55.0139823525,1.16734282e-05,1.6562234e-06,1.3803135999999998,7751.9590259999995,0.28252520999999997,1.81100667,0.75
2067,MINFM53276,217.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,48.3449,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.967739,2.74749863,1713.215792,0.415457907,50.629019405,9.4266982e-06,9.25049e-08,1.2693286000000001,7212.797425999999,0.24950021,1.64601167,0.04999999999999982
2068,MINFM53275,217.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,48.3449,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.967739,2.74749863,1713.215792,0.415457907,50.629019405,9.4266982e-06,9.25049e-08,1.2693286000000001,7212.797425999999,0.24950021,1.64601167,0.04999999999999982
2069,MINFM53302,183.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,83.7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.79728899999998,2.73482213,1759.1481919999999,0.42713205699999995,52.749683155,1.0445988200000002e-05,9.835489999999999e-08,1.3334985999999998,7415.567126,0.26702470999999994,1.72352317,0.0
2070,MINFM67137,96.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7299,0.0,0.6,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.91618899999997,2.88019313,1791.299092,0.43796435699999997,55.371155175,1.16873482e-05,1.6066119e-06,1.3846485999999998,7788.799325999999,0.28478070999999994,1.81011117,0.34999999999999987
2071,MINFM50532,41.5,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,68.2349,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.24563899999998,2.70361663,1789.2324919999999,0.42629710699999995,51.870808095,9.3163682e-06,1.0047339999999998e-07,1.3168885999999997,7239.201026,0.25290620999999996,1.68069867,0.050000000000000044
2072,MINFM67209,250.0,400.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,10.0,0.3,0.0,0.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.5,0.0,0.0,35.4695,0.36274959999999995,285.434116,0.053802699999999995,8.47812042,6.365699999999999e-07,2.0999100000000004e-08,0.1707,1065.9619,0.02755,0.208046,0.7999999999999999
2073,MINFM67365,192.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.96000000000001,1.36,839.1400000000001,0.20129,23.63081,3.722e-06,4.4160000000000006e-08,0.5925,3406.12,0.10930000000000001,0.7613,0.04999999999999982
2074,MINFM67310,217.0,135.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,24.0,0.0,45.2899,0.0,0.0,1.6,0.09,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.785689,2.76722643,1730.779553,0.412699017,51.352923397,9.3451442e-06,9.30099e-08,1.2707055999999999,7270.709446,0.25025071,1.65645917,0.7999999999999999
2075,MINFM67322,163.0,205.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.65,0.0,91.2899,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.241189,2.74999513,1736.547392,0.42114075700000003,53.29708079,1.1009108200000001e-05,1.0441539999999998e-07,1.3313085999999998,7483.160225999999,0.27278571,1.7378001699999999,0.75
2076,MINFM67323,163.0,205.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.9,0.0,94.9699,0.0,0.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.14378899999997,2.83621613,1789.1297919999997,0.43395885700000003,55.02936404,1.1409958200000001e-05,1.0718139999999997e-07,1.3733435999999999,7726.569425999998,0.28209970999999995,1.79420617,0.75
2077,MINFM53288,217.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,65.2949,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.202239,2.68036363,1697.9717919999998,0.412086407,50.585679905,9.743798200000001e-06,9.336489999999998e-08,1.2736285999999999,7156.840426,0.25295521,1.6489966699999998,0.04999999999999982
2078,MINFM53268,183.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,59.4419,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,202.591409,2.8892925299999996,1740.7205519999998,0.43431861699999996,51.290905554999995,9.8193442e-06,3.70911119e-05,1.2998866,7227.585206,0.25148150999999996,1.70768677,0.2999999999999998
2079,MINFM66178,217.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,74.0699,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.869989,2.68493113,1762.508792,0.417922157,52.142603155,9.6817482e-06,9.72574e-08,1.3073536,7261.663925999999,0.25697771,1.6837791700000002,0.050000000000000044
2080,MINFM66175,241.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,29.8499,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.473289,2.70159213,1595.204192,0.38328505700000004,49.156003655,9.3322882e-06,7.863590000000001e-08,1.1853986,7030.741126,0.24206471000000002,1.5730531700000001,0.09999999999999987
2081,MINFM67204,310.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5,53.8129,0.0,0.0,3.0,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.025219,2.54985823,1672.6768120000002,0.38933114700000004,48.982958405000005,8.4894222e-06,8.99889e-08,1.2151806,6793.7677459999995,0.23450740999999997,1.56860607,0.7999999999999999
2082,MINFM67194,151.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,83.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.860589,2.73568313,1759.690592,0.427264957,52.766436655,1.0449528200000002e-05,9.838489999999999e-08,1.3339185999999998,7417.9293259999995,0.26711170999999995,1.7240721700000001,0.0
2083,MINFM53260,201.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,70.9249,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.291539,2.70754463,1726.6821919999998,0.418857307,51.448990404999996,9.9571382e-06,9.556489999999999e-08,1.2979485999999998,7261.506625999999,0.25788221,1.67812567,0.04999999999999982
2084,MINFM53290,241.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,43.2299,0.0,5.0,4.0,0.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.445089,3.05295413,1739.359752,0.408518457,52.132313705,9.6491282e-06,1.581599e-07,1.2738185999999998,7256.102326,0.23566670999999997,1.65456717,0.7999999999999999
2085,MINFM53294,217.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,57.8599,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,205.219389,2.84762913,1735.501992,0.427349357,51.843825655,1.00444682e-05,1.5092049900000002e-05,1.3007886,7363.538525999999,0.25774370999999996,1.7037861699999999,0.2999999999999998
2086,MINFM52313,225.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,84.7649,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,204.846439,2.73174763,1737.717892,0.419996007,52.59513429,1.05090582e-05,2.5997399e-06,1.3187085999999997,7366.343225999999,0.26540821,1.71283767,0.34999999999999987
2087,MINFM54830,217.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,83.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.48078900000002,2.73051713,1756.436192,0.426467557,52.665915655,1.0428288200000002e-05,9.820489999999999e-08,1.3313986,7403.756126,0.26658971,1.7207781700000002,0.0
