,internal_id,avg_yield,Al,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Pb,S,Se,Si,Ti,V,W,Zn,Zr,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio
2187,MINFM21094,370.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,97.3699,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.826489,2.91012113,1788.2017919999998,0.43885015699999996,55.065503944999996,1.17677982e-05,1.3964990000000002e-07,1.3817286,7762.213425999999,0.28237270999999997
2188,MINFM21097,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.4499,0.0,0.5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.659789,2.8268371300000004,1767.6241919999998,0.431237557,54.53037788,1.1442188200000002e-05,1.0416739999999999e-07,1.3638236,7670.735126,0.2802997099999999
2189,MINFM21099,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,93.4199,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.836489,2.79084613,1756.947792,0.428359657,53.97084979,1.12279482e-05,1.0110739999999999e-07,1.3521535999999998,7592.772926000001,0.27725270999999996
2190,MINFM21100,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,90.9199,0.0,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.273489,2.7743361300000005,1748.104792,0.425332657,53.505544335,1.10329482e-05,1.0200739999999999e-07,1.3410035999999999,7520.772926000001,0.27346271
2191,MINFM29347,490.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.6,0.0,94.1399,0.0,0.6,0.35,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,206.483689,2.88753613,1788.0453919999998,0.43789905700000004,54.792371385,1.1566088200000001e-05,5.1430304e-06,1.3722936,7716.824326,0.28093071
2192,MINFM29348,800.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.6,0.0,94.1399,0.0,0.6,0.35,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,206.483689,2.88753613,1788.0453919999998,0.43789905700000004,54.792371385,1.1566088200000001e-05,5.1430304e-06,1.3722936,7716.824326,0.28093071
2193,MINFM29286,330.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,96.4099,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,205.91808899999998,2.89723213,1778.035592,0.43674785699999996,54.605945975,1.1667828199999998e-05,2.1477699e-06,1.3713985999999998,7694.2247259999995,0.27965270999999997
2194,MINFM29288,340.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,97.8999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,207.793789,2.8998911300000003,1805.8941920000002,0.44329375700000007,55.14977252,1.1710608200000001e-05,5.1570999e-06,1.3867386000000002,7769.426526000001,0.28390971
2195,MINFM29278,300.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,97.6199,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,208.447989,2.92637113,1794.1777920000002,0.441008157,55.255282095000005,1.1798948200000001e-05,2.1348998999999997e-06,1.3870786,7785.424926,0.28309771
2196,MINFM29279,300.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,97.6199,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,208.447989,2.92637113,1794.1777920000002,0.441008157,55.255282095000005,1.1798948200000001e-05,2.1348998999999997e-06,1.3870786,7785.424926,0.28309771
2197,MINFM29401,245.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,23.0,0.0,48.8199,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,208.40798900000001,2.87451613,1756.355292,0.435536657,51.571892141,9.8503482e-06,1.0122899900000001e-05,1.3017786,7327.233426,0.25553771
2198,MINFM77499,145.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.9495000000000005,0.15928,64.51400000000001,0.014931,1.7073361999999999,3.1585e-07,3.0311715000000003e-06,0.041675000000000004,217.03050000000002,0.003915
2199,MINFM77500,172.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3.8550000000000004,0.15548,48.895,0.014037999999999998,1.0688440950000002,3.001e-07,6.046475e-06,0.031100000000000003,138.651,0.00105
2200,MINFM77501,205.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.07,0.0,0.0,0.0,15.5623,0.28265300000000004,136.6436,0.032373799999999994,3.4378520750000003,5.359199999999999e-07,5.0462675000000006e-06,0.08899,450.78580000000005,0.010118
2201,MINFM77503,325.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.6,0.3,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.881,0.257925,96.06,0.0237145,2.6787937700000004,6.5865e-07,2.060445e-06,0.06555,371.5105,0.00788
2202,MINFM76684,225.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.3,0.0,97.1599,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,0.0,0.0,207.73078899999996,2.85718113,1785.491092,0.436909257,55.00830279499999,1.1601068199999999e-05,1.8117384000000003e-06,1.3781185999999996,7742.3101259999985,0.28372370999999996
2203,MINFM76679,295.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.8,0.0,96.7799,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,208.62548900000002,2.86229813,1791.8936919999999,0.43759925699999996,55.128374325,1.15781682e-05,1.8157759000000003e-06,1.3802286000000001,7755.250726,0.28358171
2204,MINFM75994,490.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0.0,0.0,0.0,2.1508,0.112996,32.056,0.008742199999999999,0.67455059,2.4996e-07,2.04652e-06,0.019249999999999996,90.2804,0.00022199999999999998
2205,MINFM91796,405.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,0.35095499999999996,261.33,0.05962649999999999,6.25754805,5.986499999999999e-07,3.024e-08,0.16904999999999998,860.2004999999999,0.025199999999999997
2206,MINFM76148,1370.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.94,0.16021200000000002,57.422000000000004,0.0180916,0.8462561900000001,2.1156e-07,1.6064639999999998e-05,0.029920000000000002,94.7952,0.0
2207,MINFM76140,785.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0699,0.07581500000000001,34.1301,0.007988299999999999,0.39690191500000005,1.5694e-07,1.7692000000000001e-06,0.01321,55.3664,0.0
2208,MINFM76685,245.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.9,0.0,96.5599,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,0.0,0.0,208.138789,2.86045413,1790.861092,0.43781915699999996,54.996019024999995,1.1566058200000001e-05,1.8209004000000004e-06,1.3787486000000002,7739.946426,0.28324371
2209,MINFM42125,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,96.1599,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,206.566389,2.8252491300000004,1769.151492,0.43324235699999997,54.51931344,1.14671682e-05,1.6017054000000002e-06,1.3668635999999998,7677.215526,0.28121871
2210,MINFM42185,417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,90.3599,0.0,0.35,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,193.83238899999998,2.66291413,1661.299992,0.407118857,51.2825655625,1.0822718199999998e-05,1.5962784e-06,1.2847635999999998,7224.190525999999,0.26458871
2211,MINFM42229,622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,90.3599,0.0,0.35,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,193.83238899999998,2.66291413,1661.299992,0.407118857,51.2825655625,1.0822718199999998e-05,1.5962784e-06,1.2847635999999998,7224.190525999999,0.26458871
2212,MINFM42209,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,90.3599,0.0,0.35,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,193.83238899999998,2.66291413,1661.299992,0.407118857,51.2825655625,1.0822718199999998e-05,1.5962784e-06,1.2847635999999998,7224.190525999999,0.26458871
2213,MINFM42245,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,90.3599,0.0,0.35,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,193.83238899999998,2.66291413,1661.299992,0.407118857,51.2825655625,1.0822718199999998e-05,1.5962784e-06,1.2847635999999998,7224.190525999999,0.26458871
2214,MINFM42010,367.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6349,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,206.674139,2.8369366300000003,1772.314492,0.435008107,54.73115229,1.1589918200000001e-05,1.6019549e-06,1.3727386,7713.677026,0.28314121
2215,MINFM77499,145.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.9495000000000005,0.15928,64.51400000000001,0.014931,1.7073361999999999,3.1585e-07,3.0311715000000003e-06,0.041675000000000004,217.03050000000002,0.003915
2216,MINFM77500,172.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3.8550000000000004,0.15548,48.895,0.014037999999999998,1.0688440950000002,3.001e-07,6.046475e-06,0.031100000000000003,138.651,0.00105
2217,MINFM77501,205.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.07,0.0,0.0,0.0,15.5623,0.28265300000000004,136.6436,0.032373799999999994,3.4378520750000003,5.359199999999999e-07,5.0462675000000006e-06,0.08899,450.78580000000005,0.010118
2218,MINFM77503,325.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.6,0.3,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.881,0.257925,96.06,0.0237145,2.6787937700000004,6.5865e-07,2.060445e-06,0.06555,371.5105,0.00788
2219,MINFM76575,885.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,5.588900000000001,0.13329000000000002,52.21810000000001,0.0125668,1.326443045,2.7528999999999997e-07,1.7314670000000004e-06,0.033960000000000004,174.1449,0.00293
2220,MINFM76563,685.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.5974000000000004,0.078625,36.798100000000005,0.008592299999999999,0.84779452,1.4969e-07,1.7238585000000004e-06,0.022035,110.23490000000001,0.002145
2221,MINFM76533,835.0,0.0,0.0005,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.2579000000000002,0.12205865000000002,35.604965,0.009433424999999999,0.7025628400000001,2.7296999999999994e-07,5000000.000001757,0.02021425,95.6647,0.0
2222,MINFM76544,540.0,0.0,0.0005,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.2679,0.07939365000000001,29.929965,0.007403925,0.43387796500000003,1.6802e-07,5000000.000001756,0.01356425,59.4482,0.0
2223,MINFM76524,785.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.8518999999999997,0.15047,42.05309999999999,0.011214799999999999,0.87332827,3.415899999999999e-07,1.7671600000000002e-06,0.024759999999999994,119.19589999999998,0.0
2224,MINFM76547,930.0,0.0,0.0005,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,2.7003000000000004,0.13209365,29.862165,0.008819124999999999,0.8015589800000001,3.0206e-07,5000000.000001736,0.02182425,106.74000000000001,0.00012800000000000002
2225,MINFM76548,685.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.3019000000000003,0.08635999999999999,37.8001,0.0094038,0.770833265,1.7129000000000002e-07,1.7352160000000004e-06,0.02196,104.5519,0.00168
2226,MINFM76557,885.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.239000000000001,0.15302600000000002,55.019,0.0160378,1.14187262,2.5608e-07,9.040536000000001e-06,0.034260000000000006,144.19760000000002,0.00168
2227,MINFM76568,930.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.1,0.0,0.0,0.0,4.447900000000001,0.093621,49.62910000000001,0.0111031,1.06631213,1.7951999999999998e-07,1.7373400000000003e-06,0.027819999999999998,138.712,0.00309
2228,MINFM76553,835.0,0.7,0.0,0.0,0.35,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.438000000000001,0.12198,60.911500000000004,0.01859,1.2977507052000001,3.302e-07,2.0413059999999996e-06,0.038675,165.71450000000002,0.00575
2229,MINFM76586,835.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.8,0.0,0.0,15.7284,0.245502,139.6131,0.028922399999999997,4.748576745,7.169e-07,1.7223465000000001e-06,0.09068000000000001,636.0281,0.017475
2230,MINFM76540,540.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.0229,0.080267,32.232099999999996,0.0082759,0.7080275349999999,1.6e-07,1.7260890000000002e-06,0.019929999999999996,95.3716,0.0014699999999999997
2231,MINFM76575,885.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,5.588900000000001,0.13329000000000002,52.21810000000001,0.0125668,1.326443045,2.7528999999999997e-07,1.7314670000000004e-06,0.033960000000000004,174.1449,0.00293
2232,MINFM76563,685.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.5974000000000004,0.078625,36.798100000000005,0.008592299999999999,0.84779452,1.4969e-07,1.7238585000000004e-06,0.022035,110.23490000000001,0.002145
2233,MINFM76684,225.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.3,0.0,97.1599,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,0.0,0.0,207.73078899999996,2.85718113,1785.491092,0.436909257,55.00830279499999,1.1601068199999999e-05,1.8117384000000003e-06,1.3781185999999996,7742.3101259999985,0.28372370999999996
2234,MINFM76679,295.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.8,0.0,96.7799,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,208.62548900000002,2.86229813,1791.8936919999999,0.43759925699999996,55.128374325,1.15781682e-05,1.8157759000000003e-06,1.3802286000000001,7755.250726,0.28358171
2235,MINFM76533,835.0,0.0,0.0005,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.2579000000000002,0.12205865000000002,35.604965,0.009433424999999999,0.7025628400000001,2.7296999999999994e-07,5000000.000001757,0.02021425,95.6647,0.0
2236,MINFM76544,540.0,0.0,0.0005,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.2679,0.07939365000000001,29.929965,0.007403925,0.43387796500000003,1.6802e-07,5000000.000001756,0.01356425,59.4482,0.0
2237,MINFM76524,785.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.8518999999999997,0.15047,42.05309999999999,0.011214799999999999,0.87332827,3.415899999999999e-07,1.7671600000000002e-06,0.024759999999999994,119.19589999999998,0.0
2238,MINFM76547,930.0,0.0,0.0005,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,2.7003000000000004,0.13209365,29.862165,0.008819124999999999,0.8015589800000001,3.0206e-07,5000000.000001736,0.02182425,106.74000000000001,0.00012800000000000002
2239,MINFM76548,685.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.3019000000000003,0.08635999999999999,37.8001,0.0094038,0.770833265,1.7129000000000002e-07,1.7352160000000004e-06,0.02196,104.5519,0.00168
2240,MINFM76557,885.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,4.239000000000001,0.15302600000000002,55.019,0.0160378,1.14187262,2.5608e-07,9.040536000000001e-06,0.034260000000000006,144.19760000000002,0.00168
2241,MINFM76568,930.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.1,0.0,0.0,0.0,4.447900000000001,0.093621,49.62910000000001,0.0111031,1.06631213,1.7951999999999998e-07,1.7373400000000003e-06,0.027819999999999998,138.712,0.00309
2242,MINFM76553,835.0,0.7,0.0,0.0,0.35,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.438000000000001,0.12198,60.911500000000004,0.01859,1.2977507052000001,3.302e-07,2.0413059999999996e-06,0.038675,165.71450000000002,0.00575
2243,MINFM76561,835.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.691000000000001,0.130905,62.441,0.0172935,1.163655885,1.7965e-07,1.0040971e-05,0.03585,146.46450000000002,0.0027300000000000002
2244,MINFM76587,785.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,5.030900000000001,0.13467,55.5981,0.0130128,1.246472245,2.7969e-07,1.7512130000000004e-06,0.03256,164.39890000000003,0.00251
2245,MINFM76536,785.0,0.0,0.0005,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.05,0.0,0.0,0.0,2.3219000000000003,0.12178365000000002,34.77496500000001,0.009320424999999999,0.7220282400000001,2.7361999999999993e-07,5000000.000001753,0.02053925,97.5862,0.000185
2246,MINFM77699,120.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,2.638,0.27202,153.332,0.035941999999999995,1.30289845,4.664e-07,1.4314399999999998e-05,0.0504,175.32999999999998,0.0
2247,MINFM77706,160.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2.7890000000000006,0.26833999999999997,145.52599999999998,0.034294,1.305729595,4.7129999999999994e-07,1.3295840000000002e-05,0.0493,175.93599999999998,0.0
2248,MINFM76528,735.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.6950000000000003,0.171443,50.098,0.0157529,0.9601007250000002,2.9498999999999997e-07,1.105484e-05,0.03023,116.6413,0.0
2249,MINFM49991,200.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,96.3699,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,204.424489,2.82469613,1757.138792,0.431420657,54.160642579999994,1.1492448200000001e-05,2.1135699e-06,1.3590786,7632.442926,0.27947270999999996
2250,MINFM49993,240.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,98.3299,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,208.36208899999997,2.87562813,1794.878592,0.440337457,55.212277234999995,1.1709128200000001e-05,2.1240899e-06,1.3858186,7781.570325999999,0.28515671
2251,MINFM49998,260.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,98.3199,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,208.340989,2.87819713,1797.7537920000002,0.440861957,55.216301295,1.17136282e-05,2.1320799000000002e-06,1.3862386,7782.596526,0.28512771
2252,MINFM50002,380.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,98.0999,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,207.876789,2.8797371300000005,1802.1801920000003,0.44145155700000005,55.119865835000006,1.17032882e-05,2.1538599e-06,1.3846986000000001,7770.261126,0.28448971
2253,MINFM50013,430.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,96.4099,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,205.91808899999998,2.89723213,1778.035592,0.43674785699999996,54.605945975,1.1667828199999998e-05,2.1477699e-06,1.3713985999999998,7694.2247259999995,0.27965270999999997
2254,MINFM50014,340.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,97.8999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,207.793789,2.8998911300000003,1805.8941920000002,0.44329375700000007,55.14977252,1.1710608200000001e-05,5.1570999e-06,1.3867386000000002,7769.426526000001,0.28390971
2255,MINFM50027,550.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.6,0.0,97.0999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,207.63878900000003,2.8754221300000005,1796.487192,0.44007105700000004,54.922325130000004,1.16328382e-05,2.1500619e-06,1.3801486,7740.697626000001,0.28284971
2256,MINFM50057,640.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,97.4999,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,207.194789,2.90023213,1799.188192,0.442204057,55.00100857499999,1.16827382e-05,6.151139900000001e-06,1.3831485999999997,7746.143626,0.28274971
2257,MINFM50068,885.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.8,0.0,96.1499,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,207.293289,2.87985713,1790.248192,0.438286557,54.81362072,1.1579038200000001e-05,3.1423559000000003e-06,1.3757486,7715.737626,0.28113471
